sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
3537,7244,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0087_795198.jpg,123,Le-Conte Sparrow,recovered,recovered,116,Clay-colored Sparrow,123,Le-Conte Sparrow,2,1,116,Clay-colored Sparrow,123,Le-Conte Sparrow,2,1
3538,7246,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0066_795206.jpg,123,Le-Conte Sparrow,recovered,recovered,116,Clay-colored Sparrow,123,Le-Conte Sparrow,3,1,120,Grasshopper Sparrow,123,Le-Conte Sparrow,3,1
3539,7247,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0012_795211.jpg,123,Le-Conte Sparrow,degraded,recovered,123,Le-Conte Sparrow,128,Song Sparrow,1,2,121,Harris Sparrow,123,Le-Conte Sparrow,7,1
3540,7249,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0035_795214.jpg,123,Le-Conte Sparrow,both_correct,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1
3541,7251,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0041_795218.jpg,123,Le-Conte Sparrow,both_correct,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1
3542,7252,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0049_795220.jpg,123,Le-Conte Sparrow,both_correct,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1,116,Clay-colored Sparrow,116,Clay-colored Sparrow,6,2
3543,7253,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0092_795221.jpg,123,Le-Conte Sparrow,both_correct,recovered,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1,122,Henslow Sparrow,123,Le-Conte Sparrow,4,1
3544,7255,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0046_795227.jpg,123,Le-Conte Sparrow,recovered,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,2,1,118,Field Sparrow,118,Field Sparrow,5,3
3545,7257,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0098_795231.jpg,123,Le-Conte Sparrow,both_correct,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1,123,Le-Conte Sparrow,123,Le-Conte Sparrow,1,1
3546,7261,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0039_117054.jpg,123,Le-Conte Sparrow,both_wrong,recovered,116,Clay-colored Sparrow,130,Vesper Sparrow,4,2,116,Clay-colored Sparrow,123,Le-Conte Sparrow,4,1
3547,7263,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0044_117116.jpg,123,Le-Conte Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,3,3,120,Grasshopper Sparrow,120,Grasshopper Sparrow,7,4
3548,7266,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0011_117038.jpg,123,Le-Conte Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,5,4,120,Grasshopper Sparrow,120,Grasshopper Sparrow,2,2
3549,7269,125.Lincoln_Sparrow/Lincoln_Sparrow_0094_117762.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3550,7271,125.Lincoln_Sparrow/Lincoln_Sparrow_0010_117263.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,6,5,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3551,7273,125.Lincoln_Sparrow/Lincoln_Sparrow_0049_117265.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,2,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3552,7277,125.Lincoln_Sparrow/Lincoln_Sparrow_0131_117277.jpg,124,Lincoln Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,3,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3553,7279,125.Lincoln_Sparrow/Lincoln_Sparrow_0092_117294.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,2,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3554,7280,125.Lincoln_Sparrow/Lincoln_Sparrow_0069_117812.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,4,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3555,7281,125.Lincoln_Sparrow/Lincoln_Sparrow_0033_117303.jpg,124,Lincoln Sparrow,both_wrong,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,124,Lincoln Sparrow,124,Lincoln Sparrow,1,1
3556,7282,125.Lincoln_Sparrow/Lincoln_Sparrow_0100_117835.jpg,124,Lincoln Sparrow,both_wrong,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,124,Lincoln Sparrow,124,Lincoln Sparrow,1,1
3557,7283,125.Lincoln_Sparrow/Lincoln_Sparrow_0037_117837.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,3,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,4
3558,7284,125.Lincoln_Sparrow/Lincoln_Sparrow_0113_117603.jpg,124,Lincoln Sparrow,both_wrong,degraded,126,Savannah Sparrow,123,Le-Conte Sparrow,4,3,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3559,7289,125.Lincoln_Sparrow/Lincoln_Sparrow_0066_117875.jpg,124,Lincoln Sparrow,both_wrong,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,124,Lincoln Sparrow,124,Lincoln Sparrow,1,1
3560,7291,125.Lincoln_Sparrow/Lincoln_Sparrow_0116_117372.jpg,124,Lincoln Sparrow,recovered,both_correct,116,Clay-colored Sparrow,124,Lincoln Sparrow,4,1,124,Lincoln Sparrow,124,Lincoln Sparrow,1,1
3561,7292,125.Lincoln_Sparrow/Lincoln_Sparrow_0035_117383.jpg,124,Lincoln Sparrow,both_wrong,degraded,128,Song Sparrow,128,Song Sparrow,4,3,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3562,7293,125.Lincoln_Sparrow/Lincoln_Sparrow_0129_117898.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,128,Song Sparrow,128,Song Sparrow,9,8,123,Le-Conte Sparrow,123,Le-Conte Sparrow,6,7
3563,7297,125.Lincoln_Sparrow/Lincoln_Sparrow_0017_117432.jpg,124,Lincoln Sparrow,both_wrong,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,3,124,Lincoln Sparrow,124,Lincoln Sparrow,1,1
3564,7299,125.Lincoln_Sparrow/Lincoln_Sparrow_0047_117442.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,122,Henslow Sparrow,7,6,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,4
3565,7302,125.Lincoln_Sparrow/Lincoln_Sparrow_0099_117482.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,4,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,3
3566,7303,125.Lincoln_Sparrow/Lincoln_Sparrow_0078_117483.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,128,Song Sparrow,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3567,7306,125.Lincoln_Sparrow/Lincoln_Sparrow_0055_117506.jpg,124,Lincoln Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,3,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3568,7309,125.Lincoln_Sparrow/Lincoln_Sparrow_0052_117521.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3569,7310,125.Lincoln_Sparrow/Lincoln_Sparrow_0089_117527.jpg,124,Lincoln Sparrow,both_wrong,both_correct,123,Le-Conte Sparrow,128,Song Sparrow,3,3,124,Lincoln Sparrow,124,Lincoln Sparrow,1,1
3570,7311,125.Lincoln_Sparrow/Lincoln_Sparrow_0061_117529.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,122,Henslow Sparrow,10,10,116,Clay-colored Sparrow,123,Le-Conte Sparrow,4,4
3571,7313,125.Lincoln_Sparrow/Lincoln_Sparrow_0020_117542.jpg,124,Lincoln Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3572,7314,125.Lincoln_Sparrow/Lincoln_Sparrow_0045_117547.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,6,5,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2
3573,7315,125.Lincoln_Sparrow/Lincoln_Sparrow_0074_117584.jpg,124,Lincoln Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,2,2,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3574,7317,125.Lincoln_Sparrow/Lincoln_Sparrow_0112_117631.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,4,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,4
3575,7319,125.Lincoln_Sparrow/Lincoln_Sparrow_0041_117636.jpg,124,Lincoln Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,2,124,Lincoln Sparrow,123,Le-Conte Sparrow,1,2
3576,7321,125.Lincoln_Sparrow/Lincoln_Sparrow_0013_117202.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,3,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,3
3577,7326,125.Lincoln_Sparrow/Lincoln_Sparrow_0026_117754.jpg,124,Lincoln Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,130,Vesper Sparrow,8,4,130,Vesper Sparrow,130,Vesper Sparrow,2,3
3578,7329,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0001_796931.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,120,Grasshopper Sparrow,123,Le-Conte Sparrow,,
3579,7330,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0044_796932.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,6,10,123,Le-Conte Sparrow,123,Le-Conte Sparrow,10,10
3580,7331,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0065_796933.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,9,116,Clay-colored Sparrow,118,Field Sparrow,6,10
3581,7335,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0027_118028.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,8,10,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,
3582,7338,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0046_118032.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,9,120,Grasshopper Sparrow,123,Le-Conte Sparrow,,
3583,7340,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0032_118036.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,3,9,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,8
3584,7341,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0057_796949.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,8
3585,7342,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0034_796950.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,196,Marsh Wren,14,Lazuli Bunting,8,9,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,
3586,7344,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0054_796936.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,12,Bobolink,120,Grasshopper Sparrow,,,12,Bobolink,120,Grasshopper Sparrow,,
3587,7346,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0072_118012.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,12,Bobolink,123,Le-Conte Sparrow,,,12,Bobolink,12,Bobolink,,
3588,7347,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0053_118069.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,103,American Pipit,103,American Pipit,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3589,7349,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0039_118074.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,127,Seaside Sparrow,3,7,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,8
3590,7350,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0036_118075.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,10,10,123,Le-Conte Sparrow,123,Le-Conte Sparrow,9,10
3591,7351,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0016_118077.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,126,Savannah Sparrow,87,Western Meadowlark,,,126,Savannah Sparrow,126,Savannah Sparrow,,
3592,7352,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0005_118078.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,12,Bobolink,127,Seaside Sparrow,,,12,Bobolink,127,Seaside Sparrow,7,10
3593,7354,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0009_796940.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,
3594,7355,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0024_118010.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,9,10,116,Clay-colored Sparrow,123,Le-Conte Sparrow,3,8
3595,7356,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0008_796944.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,116,Clay-colored Sparrow,123,Le-Conte Sparrow,10,10
3596,7357,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0025_796945.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,6,9,116,Clay-colored Sparrow,127,Seaside Sparrow,9,9
3597,7358,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0052_796903.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,127,Seaside Sparrow,7,9,123,Le-Conte Sparrow,127,Seaside Sparrow,7,7
3598,7361,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0076_117964.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,118,Field Sparrow,9,10,116,Clay-colored Sparrow,123,Le-Conte Sparrow,7,9
3599,7365,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0037_117986.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,8,10,123,Le-Conte Sparrow,123,Le-Conte Sparrow,10,9
3600,7369,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0047_117991.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,6,10,120,Grasshopper Sparrow,127,Seaside Sparrow,9,9
3601,7372,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0061_796907.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,12,Bobolink,,,12,Bobolink,120,Grasshopper Sparrow,,
3602,7374,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0006_796909.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,
3603,7379,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0003_796917.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,6,9
3604,7383,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0029_796923.jpg,125,Nelson-Sharp-tailed Sparrow,degraded,both_wrong,125,Nelson-Sharp-tailed Sparrow,123,Le-Conte Sparrow,1,2,116,Clay-colored Sparrow,123,Le-Conte Sparrow,5,5
3605,7384,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0035_796924.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,9,10
3606,7385,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0070_796925.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,183,Louisiana Waterthrush,183,Louisiana Waterthrush,,,12,Bobolink,127,Seaside Sparrow,,
3607,7386,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0041_796926.jpg,125,Nelson-Sharp-tailed Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,9,10,123,Le-Conte Sparrow,123,Le-Conte Sparrow,8,10
3608,7387,127.Savannah_Sparrow/Savannah_Sparrow_0048_120321.jpg,126,Savannah Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,6,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,9
3609,7388,127.Savannah_Sparrow/Savannah_Sparrow_0023_120326.jpg,126,Savannah Sparrow,degraded,both_correct,126,Savannah Sparrow,123,Le-Conte Sparrow,1,2,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3610,7389,127.Savannah_Sparrow/Savannah_Sparrow_0059_119810.jpg,126,Savannah Sparrow,recovered,degraded,123,Le-Conte Sparrow,126,Savannah Sparrow,2,1,126,Savannah Sparrow,123,Le-Conte Sparrow,1,2
3611,7391,127.Savannah_Sparrow/Savannah_Sparrow_0106_118294.jpg,126,Savannah Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,7,6,126,Savannah Sparrow,130,Vesper Sparrow,1,3
3612,7394,127.Savannah_Sparrow/Savannah_Sparrow_0058_118323.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3613,7395,127.Savannah_Sparrow/Savannah_Sparrow_0096_120376.jpg,126,Savannah Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,4,123,Le-Conte Sparrow,123,Le-Conte Sparrow,9,10
3614,7396,127.Savannah_Sparrow/Savannah_Sparrow_0043_119362.jpg,126,Savannah Sparrow,both_wrong,both_wrong,128,Song Sparrow,128,Song Sparrow,,,128,Song Sparrow,128,Song Sparrow,9,10
3615,7398,127.Savannah_Sparrow/Savannah_Sparrow_0075_116305.jpg,126,Savannah Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,130,Vesper Sparrow,130,Vesper Sparrow,5,5
3616,7400,127.Savannah_Sparrow/Savannah_Sparrow_0115_118882.jpg,126,Savannah Sparrow,both_wrong,both_correct,122,Henslow Sparrow,122,Henslow Sparrow,2,2,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3617,7403,127.Savannah_Sparrow/Savannah_Sparrow_0117_119917.jpg,126,Savannah Sparrow,recovered,degraded,116,Clay-colored Sparrow,126,Savannah Sparrow,2,1,126,Savannah Sparrow,130,Vesper Sparrow,1,2
3618,7404,127.Savannah_Sparrow/Savannah_Sparrow_0015_118910.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3619,7405,127.Savannah_Sparrow/Savannah_Sparrow_0131_119946.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3620,7408,127.Savannah_Sparrow/Savannah_Sparrow_0139_119444.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3621,7409,127.Savannah_Sparrow/Savannah_Sparrow_0132_119962.jpg,126,Savannah Sparrow,both_correct,both_wrong,126,Savannah Sparrow,126,Savannah Sparrow,1,1,130,Vesper Sparrow,123,Le-Conte Sparrow,6,6
3622,7413,127.Savannah_Sparrow/Savannah_Sparrow_0028_119982.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3623,7415,127.Savannah_Sparrow/Savannah_Sparrow_0057_120016.jpg,126,Savannah Sparrow,both_wrong,both_wrong,124,Lincoln Sparrow,124,Lincoln Sparrow,3,3,124,Lincoln Sparrow,124,Lincoln Sparrow,2,3
3624,7418,127.Savannah_Sparrow/Savannah_Sparrow_0084_120063.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3625,7421,127.Savannah_Sparrow/Savannah_Sparrow_0136_119581.jpg,126,Savannah Sparrow,recovered,both_correct,116,Clay-colored Sparrow,126,Savannah Sparrow,2,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3626,7422,127.Savannah_Sparrow/Savannah_Sparrow_0035_120099.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3627,7424,127.Savannah_Sparrow/Savannah_Sparrow_0032_120109.jpg,126,Savannah Sparrow,degraded,both_correct,126,Savannah Sparrow,128,Song Sparrow,1,2,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3628,7425,127.Savannah_Sparrow/Savannah_Sparrow_0051_118574.jpg,126,Savannah Sparrow,both_wrong,degraded,116,Clay-colored Sparrow,123,Le-Conte Sparrow,2,4,126,Savannah Sparrow,130,Vesper Sparrow,1,2
3629,7428,127.Savannah_Sparrow/Savannah_Sparrow_0135_119620.jpg,126,Savannah Sparrow,both_wrong,degraded,127,Seaside Sparrow,123,Le-Conte Sparrow,2,2,126,Savannah Sparrow,130,Vesper Sparrow,1,2
3630,7431,127.Savannah_Sparrow/Savannah_Sparrow_0025_119124.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3631,7434,127.Savannah_Sparrow/Savannah_Sparrow_0095_119670.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3632,7436,127.Savannah_Sparrow/Savannah_Sparrow_0062_120185.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3633,7440,127.Savannah_Sparrow/Savannah_Sparrow_0005_119735.jpg,126,Savannah Sparrow,both_wrong,both_correct,127,Seaside Sparrow,127,Seaside Sparrow,3,3,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3634,7441,127.Savannah_Sparrow/Savannah_Sparrow_0019_118200.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3635,7442,127.Savannah_Sparrow/Savannah_Sparrow_0114_119750.jpg,126,Savannah Sparrow,both_correct,both_correct,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,126,Savannah Sparrow,1,1
3636,7443,127.Savannah_Sparrow/Savannah_Sparrow_0076_120267.jpg,126,Savannah Sparrow,both_wrong,degraded,123,Le-Conte Sparrow,123,Le-Conte Sparrow,7,8,126,Savannah Sparrow,123,Le-Conte Sparrow,1,2
3637,7446,127.Savannah_Sparrow/Savannah_Sparrow_0093_118267.jpg,126,Savannah Sparrow,both_correct,degraded,126,Savannah Sparrow,126,Savannah Sparrow,1,1,126,Savannah Sparrow,130,Vesper Sparrow,1,2
3638,7447,128.Seaside_Sparrow/Seaside_Sparrow_0052_796498.jpg,127,Seaside Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,2,124,Lincoln Sparrow,123,Le-Conte Sparrow,4,3
3639,7449,128.Seaside_Sparrow/Seaside_Sparrow_0062_796503.jpg,127,Seaside Sparrow,both_wrong,both_correct,123,Le-Conte Sparrow,123,Le-Conte Sparrow,7,2,127,Seaside Sparrow,127,Seaside Sparrow,1,1
3640,7450,128.Seaside_Sparrow/Seaside_Sparrow_0065_796504.jpg,127,Seaside Sparrow,both_correct,both_correct,127,Seaside Sparrow,127,Seaside Sparrow,1,1,127,Seaside Sparrow,127,Seaside Sparrow,1,1
